OBJECTID;Name;Exposition;Hangneig;Woelbung;TWIndex;LS-Faktor;Pfad_Fluss;Pfad_Dorf
977;B0978;105,9449997;3,378129959;4,802629948;-13,86740017;3,243710041;2575,100098;323,5939941
978;B0979;191,7680054;11,24230003;14,44139957;-15,65260029;2,904119968;2595,959961;341,4660034
979;B0980;128,6600037;2,971970081;2,435810089;-5,648769855;16,80999947;3200,899902;924,6469727
980;B0981;68,19860077;2,500149965;-16,46229935;-9,845569611;1,761999965;3293,030029;735,2689819
981;B0982;351,8699951;9,759320259;-5,060619831;-16,39100075;2,172460079;3151,669922;876,7069702
982;B0983;90;0,464549989;43,15930176;-8,054579735;2,734829903;3644,570068;561,2819824
983;B0984;135;2,298219919;6,062679768;-7,970379829;2,475270033;3437,429932;697,3150024
984;B0985;304,1140137;8,631440163;0,336232007;-17,05179977;1,95077002;3599,189941;761,59198
985;B0986;329,9309998;5,086190224;-6,547949791;-13,00230026;4,093739986;3673,620117;786,5560303
986;B0987;101,3099976;2,367449999;2,022789955;-7,827370167;2,71213007;3825,820068;202,5220032
987;B0988;18,43490028;2,202519894;-28,59440041;0,033070501;13,28779984;3756,840088;274,0090027
988;B0989;342,7590027;7,0177598;-0,904020011;-11,03569984;6,643620014;3724,25;414,7709961
989;B0990;46,90919876;9,764639854;6,691349983;-6,406129837;13,59430027;3598,570068;429,723999
990;B0991;135;0,985383987;-12,79160023;-7,881090164;3,821170092;3237,540039;790,7540283
991;B0992;81,86990356;1,642019987;-43,94660187;-8,639550209;2,728660107;3328,570068;717,2180176
992;B0993;49,39870071;8,503089905;2,025099993;-16,21850014;1,907809973;3555,679932;472,6210022
993;B0994;122,9049988;4,692790031;-3,307060003;-14,35739994;2,703919888;4041,149902;400,4590149
994;B0995;55,78430176;6,987549782;-0,771354973;-14,71409988;2,917030096;3884,22998;289,4509888
995;B0996;299,7449951;3,740080118;-18,99959946;-5,032569885;17,45870018;3925;425,855011
996;B0997;310,2359924;3,949320078;-2,1256001;0,625337005;14,2670002;3965,879883;582,6359863
997;B0998;325,3049927;3,667649984;-10,28880024;-6,589970112;3,378969908;3946,899902;637,3889771
998;B0999;108,4349976;0,734493971;3,6588099;-0,576997995;13,24470043;4082,439941;609,4019775
999;B1000;309,2890015;3,297679901;-8,668629646;-11,8572998;5,458759785;4163,660156;412,1409912
1000;B1001;79,28690338;8,67980957;-12,72239971;-12,83360004;5,27531004;4500,600098;848,6710205
1001;B1002;67,61990356;4,262539864;-64,10469818;-13,10359955;4,208960056;4619,939941;616,4829712
1002;B1003;62,10269928;13,16720009;9,208299637;-17,5258007;2,110470057;4739,97998;415,8859863
1003;B1004;33,69010162;3,346179962;-16,86720085;7,032249928;0;4831,259766;450,1419983
1004;B1005;357,7090149;5,791840076;-12,84140015;-14,73359966;2,520270109;4803,52002;359,7969971
1005;B1006;284,0360107;1,914720058;-5,823560238;-9,591830254;8,100279808;4868,959961;338,5230103
1006;B1007;18,43490028;0,734493971;3,515589952;-5,80753994;3,588629961;4834,720215;283,8139954
1007;B1008;53,13010025;2,321530104;-5,774839878;-13,3071003;2,915009975;4750,359863;228,0379944
1008;B1009;195,2550049;2,646519899;-2,273449898;-6,485050201;3,147929907;5007,990234;459,9060059
1009;B1010;158,1990051;2,500149965;-1,277140021;-11,70559978;1,496250033;4896,910156;351,7059937
1010;B1011;270;0,464549989;-6,250319958;-8,730910301;2,202029943;4867,52002;466,3139954
1011;B1012;16,11339951;10,75199986;-15,80690002;-11,77029991;6,419879913;4767,189941;1058,890015
1012;B1013;291,0379944;6,44328022;-20,56830025;-12,79399967;4,856229782;4814,790039;1180,630005
1013;B1014;189,4620056;5,633399963;-23,70280075;-11,45559978;5,203199863;4978,379883;1011,200012
1014;B1015;194,7440033;4,55396986;5,706510067;-16,13509941;2,235399961;4234,390137;319,5780029
1015;B1016;24,77510071;6,621850014;10,32330036;-12,54269981;3,903100014;4216,899902;339,0169983
1016;B1017;341,5650024;0,734493971;3,226130009;-12,17510033;4,299570084;4490,350098;156,427002
1017;B1018;161,5650024;0,734493971;20,72030067;-15,98840046;1,957559943;4582,950195;222,4720001
1018;B1019;251,5650024;1,46875;0,880620003;-8,152899742;3,069540024;4348,490234;205,2660065
1019;B1020;351,8699951;1,642019987;-6,267459869;-6,972469807;3,127059937;4556,080078;575,3729858
1020;B1021;32,59260178;16,3579998;10,70090008;-14,99520016;3,496880054;4413,990234;496,5329895
1021;B1022;118,6100006;5,801020145;1,034459949;-15,15799999;2,793270111;4287,169922;437,9249878
1022;B1023;71,56500244;1,46875;0,230628997;-9,70154953;1,967319965;4734,879883;472,6610107
1023;B1024;258,6900024;2,367449999;-34,27109909;-14,49590015;2,294260025;4499,660156;350,6629944
1024;B1025;225;0,656958997;13,59230042;-9,423760414;2,127170086;4639,290039;356,3670044
1025;B1026;70,01689911;5,421299934;-2,990449905;-9,321350098;8,37405014;4984,310059;883,4749756
1026;B1027;346,4299927;19,94239998;-12,99849987;-16,78160095;2,79489994;4940,669922;839,8380127
1027;B1028;112,2860031;14,96319962;0,544273973;-16,73740005;2,349060059;5183,129883;937,7839966
1028;B1029;29,05459976;2,390079975;-38,25389862;-8,903360367;7,028250217;5219,799805;901,914978
1029;B1030;346,7590027;8,059619904;-4,254630089;-14,06690025;2,504040003;5196,439941;813,1060181
1030;B1031;37,40539932;4,958600044;-26,98990059;-2,385950089;7,833230019;5203,839844;815,4099731
1031;B1032;9,637539864;12,2947998;-10,13749981;-7,044179916;3,429589987;5122,129883;1090,280029
1032;B1033;225;6,865320206;-74,77130127;-7,134150028;3,033250093;5277,660156;1232,420044
1033;B1034;90;0,929039001;4,196109772;-4,321340084;4,852469921;5393,370117;1331,930054
1034;B1035;118,0719986;7,848070145;-4,858069897;-0,25305301;12,60669994;5814,830078;986,8510132
1035;B1036;108,9970016;14,65690041;-15,24590015;-14,05230045;3,944390059;8124,140137;495,3519897
1036;B1037;162,7590027;7,0177598;-18,2560997;-5,58370018;4,332009792;7749,470215;292,8210144
1037;B1038;253,7400055;22,0678997;-0,782710016;-16,59329987;2,696049929;7496,47998;174,5330048
1038;B1039;234,4620056;1,997339964;4,535099983;-9,305930138;1,96281004;7405,140137;265,6019897
1039;B1040;223,4929962;12,2947998;-3,791359901;-8,477359772;2,318660021;7349,669922;321,0700073
1040;B1041;294,7749939;6,621850014;-6,088779926;-10,92210007;1,676270008;7258,669922;412,0679932
1041;B1042;101,3099976;1,18422997;-32,41490173;-7,147359848;3,181430101;7179,779785;723,1970215
1042;B1043;63,43489838;4,147890091;-3,610830069;-6,766849995;3,424880028;6837,359863;842,125
1043;B1044;97,30580139;9,056879997;-34,11240005;-10,84790039;1,511649966;6834,22998;844,8170166
1044;B1045;206,5650024;6,208320141;-53,98669815;-2,744519949;8,62996006;6845,629883;827,0430298
1045;B1046;318,8999939;14,1899004;-11,61139965;-7,150080204;2,787729979;6760,970215;918,0739746
1046;B1047;338,1990051;2,500149965;11,35859966;-7,757929802;2,750060081;7347,669922;473,0559998
1047;B1048;78,69010162;1,18422997;3,765559912;-8,971899986;2,208739996;7494,160156;376,7969971
1048;B1049;28,30080032;3,425489902;-13,2517004;0,040267501;17,25359917;7590,310059;498,1279907
1049;B1050;199,8849945;11,45429993;-5,277369976;-13,92679977;3,179909945;7880,52002;537,6060181
1050;B1051;182,2910004;5,791840076;-10,08370018;-6,444610119;3,244400024;7833,97998;578,5029907
1051;B1052;13,90270042;22,87080002;-3,156389952;-17,13839912;2,224519968;7700,899902;740,9349976
1052;B1053;30,96380043;4,05644989;-2,786309958;-6,802189827;2,96055007;8836,55957;2133,919922
1053;B1054;331,6069946;18,83049965;-6,58438015;-16,3355999;3,055629969;6440,790039;413,5799866
1054;B1055;16,38949966;8,17607975;-12,1864996;-13,69750023;4,008600235;6499,600098;347,1589966
1055;B1056;169,0769958;13,24330044;-4,235499859;-15,02890015;3,570440054;6712,410156;375,1499939
1056;B1057;8,13010025;3,281349897;-20,21209908;-8,000670433;9,690299988;6569,620117;246,6730042
1057;B1058;160,4629974;7,595759869;-2,155859947;-12,5770998;4,997059822;6691,450195;368,8680115
1058;B1059;197,526001;9,177009583;-7,194519997;-14,15180016;3,645889997;6340;160,2089996
1059;B1060;99,46230316;2,823519945;-26,69029999;-13,45269966;3,256419897;6327,089844;104,9550018
1060;B1061;152,526001;6,516940117;-18,75309944;-9,622579575;8,927200317;6455,919922;122,0830002
1061;B1062;35,13420105;7,623459816;1,149389982;-14,84819984;3,294559956;6112,52002;294,3059998
1062;B1063;168,6900024;4,726850033;0,326613992;-15,8373003;2,504290104;6168,209961;256,5880127
1063;B1064;223,1519928;10,08320045;1,690690041;-16,38710022;2,285619974;6020,640137;189,5549927
1064;B1065;153,4349976;3,113300085;-11,17230034;-8,568449974;8,845809937;5788,709961;73,79509735
1065;B1066;45;3,608649969;-14,3032999;-10,95489979;4,669610023;5742,160156;152,4320068
1066;B1067;357,5100098;5,332049847;-10,82059956;-8,211939812;10,66919994;5653,319824;280,8869934
1067;B1068;14,74359989;13,43879986;-17,12039948;-17,04319954;2,354929924;5593,189941;372,7290039
1068;B1069;102,5289993;8,503089905;-7,683440208;-11,74059963;6,18900013;5936,299805;628,632019
1069;B1070;60,94540024;2,390079975;-64,271698;-10,28499985;6,656710148;5862,779785;555,1099854
1070;B1071;66,80139923;1,768429995;-13,69390011;-4,9229002;4,944079876;5663,089844;355,2739868
1071;B1072;265,6010132;3,025749922;9,279310226;-13,625;3,212709904;5790,25;482,7179871
1072;B1073;50,71060181;6,573649883;-9,597379684;-10,49120045;7,295289993;5390,779785;103,9840012
1073;B1074;163,0720062;5,566810131;-5,929029942;-14,28590012;2,737839937;5264,140137;194,7369995
1074;B1075;108,4349976;2,935570002;-7,070849895;-15,40859985;2,188129902;5160,529785;237,5460052
1075;B1076;240,2550049;3,740080118;0,234883994;-10,02740002;1,71607995;5320,77002;86,09580231
1076;B1077;178,2640076;7,623459816;3,258169889;-15,14420033;2,504450083;5419,120117;153,8070068
1077;B1078;90;0,464549989;-22,33429909;-7,599870205;2,753590107;5271,350098;288,0669861
1078;B1079;108,4349976;3,667649984;-27,16390038;-7,184549809;2,798099995;5153,279785;558,0780029
1079;B1080;330,9450073;7,13725996;-5,550730228;-13,91489983;2,941689968;5129,970215;489,9349976
1080;B1081;315;5,241230011;-18,60750008;-12,1651001;3,586460114;4993,640137;906,6019897
1081;B1082;142,4309998;7,574910164;-5,126930237;-12,52830029;4,573699951;5056,049805;858,5310059
1082;B1083;35,53770065;1,997339964;-47,29869843;-6,930759907;3,300529957;4973,350098;985,5620117
1083;B1084;135;2,95381999;-30,32250023;-16,05080032;1,980730057;4954,350098;1041,680054
1084;B1085;337,6199951;12,60389996;-1,283779979;-15,89830017;2,747080088;4841,330078;1137,189941
1085;B1086;18,43490028;0,734493971;-29,4204998;-5,691669941;13,36919975;4915,669922;1161,430054
1086;B1087;330,9450073;4,77188015;-4,63270998;-13,94849968;3,318609953;4862,27002;1136,290039
1087;B1088;330,9450073;2,390079975;-12,47710037;-16,10440063;1,915789962;4934,22998;1045,280029
1088;B1089;350,8380127;14,2840004;4,099750042;-17,00489998;2,429270029;4924,839844;977,8969727
1089;B1090;168,6900024;1,18422997;-35,13579941;-5,48458004;4,050889969;5068,279785;881,0360107
1090;B1091;323,7460022;16,78540039;-0,909452975;-16,49069977;2,663609982;5102,609863;739,8010254
1091;B1092;94,3986969;6,03470993;-43,92839813;-14,51980019;3,311399937;5241,97998;520,2000122
1092;B1093;146,5599976;14,43929958;12,80459976;-17,99640083;2,045890093;5309,319824;305,5409851
1093;B1094;293,1990051;3,533499956;-54,45240021;-6,639770031;14,61629963;5248,620117;366,1919861
1094;B1095;329,0360107;12,01070023;10,12419987;-16,80859947;2,385950089;5191,569824;482,3469849
1095;B1096;349,2160034;9,833459854;-5,095190048;-14,80659962;3,432060003;5448,140137;60,74769974
1096;B1097;135;4,915309906;-17,30830002;-16,58040047;1,867200017;5328,029785;207,1529999
1097;B1098;219,2890015;3,297679901;-7,522109985;-4,963260174;15,49100018;5419,040039;116,1380005
1098;B1099;345,9639893;7,616539955;-8,6873703;-13,13819981;4,46517992;5317,439941;164,2389984
1099;B1100;64,65380096;4,871640205;-24,42760086;-15,9968996;2,425630093;5563,799805;91,34290314
1100;B1101;135;4,589069843;-17,30610085;-13,26939964;3,926939964;5606,299805;232,4700012
1101;B1102;2,290610075;5,791840076;-26,12540054;-8,629210472;10,42039967;5563,220215;214,7519989
1102;B1103;324,6600037;15,28779984;-9,153320313;-14,13500023;4,266570091;5664,450195;473,6489868
1103;B1104;45;5,892029762;-22,07360077;-7,668550014;11,09980011;5762,390137;288,0910034
1104;B1105;183,8139954;6,949590206;-43,38759995;-8,704870224;10,11200047;5848,200195;373,8959961
1105;B1106;178,0249939;6,709290028;-0,74209702;-10,93770027;6,711080074;5950,950195;475,8410034
1106;B1107;0;15,84309959;1,268489957;-17,37919998;2,331480026;5925,72998;452,3630066
1107;B1108;90;0,929039001;-9,105480194;-6,733379841;10,86830044;6059,629883;530,5390015
1108;B1109;171,2539978;6,087329865;-4,550580025;-14,33759975;3,408829927;6581,140137;324,4840088
1109;B1110;169,6950073;5,17979002;-23,15719986;5,194990158;0;5973,339844;891,8439941
1110;B1111;129,6439972;10,44079971;-47,62599945;-14,27299976;3,875349998;7373,069824;924,9229736
1111;B1112;32,27560043;10,3263998;-0,896333992;-15,6559;2,969969988;7596,240234;1008,23999
1112;B1113;241,9909973;12,17870045;-6,17757988;-16,89319992;2,395119905;7250,27002;680,4539795
1113;B1114;185,9060059;6,740799904;-11,37479973;-15,50489998;2,856300116;7285,540039;697,5449829
1114;B1115;58,2405014;5,717840195;-10,81680012;-13,82530022;3,744910002;7204,700195;616,7050171
1115;B1116;30,96380043;10,70890045;-9,920060158;-14,28779984;3,958410025;7139,609863;549,5139771
1116;B1117;67,98870087;11,61380005;-2,986880064;-14,60309982;3,836319923;7234,669922;646,1389771
1117;B1118;65,22489929;6,621850014;-4,957509995;-12,13059998;4,649720192;7015,149902;427,1459961
1118;B1119;51,34019852;2,971970081;-5,447030067;-11,56879997;5,342299938;6774,419922;195,2149963
1119;B1120;1,548159957;8,533840179;3,697109938;-14,50730038;3,568510056;6676,149902;173,973999
1120;B1121;12,0948;13,07139969;-10,71520042;-14,48089981;3,891429901;6705,910156;260,3710022
1121;B1122;31,50429916;8,385169983;-0,071002297;-15,02560043;3,143640041;6560,970215;42,89690018
1122;B1123;80,53769684;5,633399963;-29,9503994;-12,55650043;4,698679924;5961,549805;776,3640137
1123;B1124;120,9639969;5,401599884;-10,61639977;-6,581769943;3,375439882;6144,810059;923,5800171
1124;B1125;173,2899933;7,901519775;-4,69645977;-13,46269989;4,28978014;6651,029785;152,0579987
1125;B1126;165,9640045;3,82517004;-3,552419901;-7,583059788;10,53439999;6699,029785;146,5720062
1126;B1127;2,489550114;5,332049847;4,461219788;-15,60200024;2,583669901;6418,589844;194,9929962
1127;B1128;55,12469864;18,06340027;-1,883139968;-16,05859947;3,069610119;6138,410156;452,3049927
1128;B1129;330,5929871;14,35669994;-3,172440052;-15,49349976;3,214519978;6142,819824;1003,809998
1129;B1130;34,38029861;10,57330036;-5,914189816;-10,14369965;8,85076046;6278,189941;1360,180054
1130;B1131;160,8209991;11,16909981;2,687370062;-15,4406004;3,045969963;6372,209961;1220,119995
1131;B1132;32,47119904;3,025749922;-30,61650085;-8,367420197;10,13430023;6436,799805;1317,949951
1132;B1133;310,4259949;8,182499886;-6,421110153;-15,90740013;2,669539928;6316,120117;1268,900024
1133;B1134;68,19860077;2,500149965;-37,37009811;-6,893980026;13,2553997;6235,100098;1133
1134;B1135;27,25530052;8,558349609;-5,136829853;-9,129179955;10,34049988;6251,490234;1598,560059
1135;B1136;153,4349976;7,232850075;-52,77719879;-14,74289989;3,143440008;6545,169922;1401,02002
1136;B1137;37,30390167;12,08240032;-2,647030115;-14,82059956;3,509989977;6581,810059;1486,040039
1137;B1138;97,76519775;10,20559978;-18,50869942;-14,79189968;3,50812006;6698,450195;1463,630005
1138;B1139;125,538002;1,997339964;-2,122999907;-5,04971981;4,194660187;4894,149902;384,4440002
1139;B1140;285,5239868;8,613229752;-9,003569603;-17,45219994;1,755120039;4825,930176;316,2260132
1140;B1141;228,8139954;4,926169872;-5,626490116;-3,367609978;5,212800026;4752,700195;243,0070038
1141;B1142;300,5;18,95619965;-2,837120056;-14,33259964;4,461470127;4476,27002;430,5599976
1142;B1143;98,74620056;6,087329865;-26,19890022;-12,55620003;4,853970051;4681;301,8450012
1143;B1144;74,74490356;2,646519899;-9,987429619;1,325649977;15,01249981;4786,560059;276,0419922
1144;B1145;29,74489975;11,09539986;5,799479961;-16,40200043;2,070549965;4657,720215;147,1999969
1145;B1146;180;0,464549989;-12,40279961;-3,719330072;4,858709812;4673,200195;262,9760132
1146;B1147;73,30079651;4,838620186;-2,470240116;0,813694;13,49090004;4588,419922;104,2939987
1147;B1148;115,8209991;7,947969913;-5,314499855;-4,936160088;4,272890091;4349,439941;415,0610046
1148;B1149;90,72519684;17,76009941;-38,83129883;-18,71660042;1,782850027;4214,830078;485,2619934
1149;B1150;198,4349976;1,46875;1,131899953;1,204069972;13,00660038;4146,859863;452,7720032
1150;B1151;71,56500244;6,581709862;-7,364500046;-5,740049839;3,637399912;4171,799805;347,321991
1151;B1152;18,43490028;2,202519894;-0,104726002;-7,844369888;3,06475997;4087,439941;427,256012
1152;B1153;302,4710083;14,80430031;1,57446003;-9,453249931;7,244669914;3879,939941;631,7849731
1153;B1154;15,25510025;2,646519899;2,075210094;-12,00209999;1,517160058;4093,52002;417,2210083
1154;B1155;248,9620056;3,231859922;-5,749149799;-9,149009705;2,405910015;4113,939941;73,29540253
1155;B1156;0;0,929039001;2,134639978;-4,982649803;4,872980118;4277,819824;232,7409973
1156;B1157;293,1990051;5,291880131;-17,2241993;-5,297480106;3,974030018;3185,669922;1350,22998
1157;B1158;343,3009949;9,609189987;-33,76369858;-6,357659817;3,215519905;2934,110107;1945,709961
1158;B1159;323,881012;10,51949978;1,554200053;-5,681920052;3,680830002;2912,5;1861,150024
1159;B1160;270;22,46579933;-6,630340099;-14,3277998;3,405819893;3296,169922;2102,409912
1160;B1161;21,80139923;2,500149965;-16,49640083;-3,990040064;5,161719799;2857,27002;2212,77002
1161;B1162;94,26789856;15,23639965;-36,57970047;-9,472880363;2,054009914;3309,310059;2175,540039
1162;B1163;36,86989975;11,45880032;-8,779319763;-14,03919983;4,238550186;2124,030029;1338,050049
1163;B1164;81,11930084;14,71409988;-2,805030107;-14,52569962;4,046070099;2036,02002;1303,160034
1164;B1165;41,05479813;18,43429947;-8,502630234;-14,94639969;3,92670989;4874,669922;1397,890015
1165;B1166;104,7440033;4,55396986;-24,29089928;-11,35589981;5,975269794;4669,77002;1523,699951
1166;B1167;0;2,321530104;-44,84930038;-2,391609907;7,107850075;4308,790039;1541,449951
